HDAC5_D2_3	HDAC5_D2_4	HDAC5_D2_1	HDAC5_D2_2	WT_D2_3	WT_D2_4	WT_D2_1	WT_D2_2
Mrpl39	6.01479787100833	6.10025363368092	6.22503112028112	6.35243759181999	6.28931860731581	6.37739343046265	6.23960035213417	6.25969328295818
Mrpl4	7.02893657900061	7.15535585330966	7.27395171623594	7.55096752387624	7.43774519100137	7.34181306993781	7.38104215218918	7.45016338814965
Mrpl40	5.79962890075762	5.83767225896031	5.91406228097116	6.16096759264814	6.20831484156644	5.87370244281025	6.04379535113453	5.99328685957432
Mrpl41	7.14844076689191	7.3233851972501	7.45932231678562	7.9733703864586	7.81709194623092	7.5072156621757	7.72224289832085	7.77519168631217
Mrpl42	7.8547720252252	8.32321946772298	8.34993627269842	8.88808704850398	8.90839022526617	8.72938364517216	8.83605004905339	8.85410655336495
Mrpl43	6.32048577653939	6.26391505828024	6.6318988505965	6.98541360615854	6.88302174457275	6.67853499772416	6.72948528526037	6.95278122429554
Mrpl44	4.53788973885013	4.52836801195124	4.59554910592003	4.72348588508064	4.67116809067185	4.69898247109179	4.76111919435962	4.91011070319329
Mrpl45	6.21823792774613	6.2546341091231	6.24856679991225	6.49843196761889	6.38401931871919	6.40238891101958	6.48755408813558	6.45065042991659
Mrpl46	6.71584458725727	6.71169577555246	6.79148683858968	7.11644156278672	7.00444482613367	6.88589406006354	7.03556923629774	7.04684741286861
Mrpl47	6.30818648539655	6.35491259627731	6.39703125548884	6.58524865935295	6.73074168152053	6.4813174897382	6.5970488312543	6.52183334794388
Mrpl48	5.55993499342326	5.70476247452744	5.62285344970713	5.98883715209781	6.07154587667338	5.90183729592208	6.13840209960902	6.05684885530448
Mrpl49	6.3750396865483	6.54940109642108	6.62611844868332	6.89812007343459	6.74160028695609	6.80131855416725	6.77277710427464	6.83120696134656
Mrpl50	4.69822757586548	4.789605843275	4.79530815472724	5.06635858691832	4.88936137214777	5.02196681657673	5.10092532124243	5.22318023312573
Mrpl51	6.38233124990497	6.60357338935171	6.17798989210529	6.58904728635777	6.86275788986802	6.52025372885255	7.09356065362768	6.85668809286388
Mrpl52	5.6601761317732	5.80672072809616	5.89483812637478	6.12667450734274	6.0745090086953	6.0310174504977	6.02768824480667	6.06848128713924
Mrpl53	7.96857440455612	7.98542978414212	8.11499757962274	8.6505067196221	8.53870285041558	8.16358888407871	8.50109815896114	8.54148457293701
Mrpl54	7.42070038366416	7.32920244715461	7.69014933261352	8.16674882026813	7.90518552033252	7.91436674913764	7.96350831756438	8.22476902997665
Mrpl55	5.41224529473548	5.45571222462343	5.59828771682038	6.01256593905114	5.92081183013092	5.67127321193659	5.80512475559619	5.73762891677215
Mrps10	6.40753873514815	6.44921261643369	6.63496305719831	7.14086778275606	6.86029074257881	6.85682132796983	6.94320808889556	7.01978223339506
Mrps11	6.53198939749284	6.49197196139278	6.58362671260952	7.02442049576297	6.95178490582005	6.8558800047851	7.03022930433991	6.98552128559455
Mrps12	5.61230247095571	5.40163338950287	5.80729482564081	6.08569390258207	6.04987062875446	6.05102841104939	5.99757986135392	6.21409525813968
Mrps14	5.1473380900877	5.23248718928361	5.36344275073792	5.64232332457961	5.62711279480135	5.5295523225295	5.56671092720096	5.61164731253487
Mrps15	6.21197394669318	6.31186236084746	6.39640971300768	6.83982544734002	6.93094336369606	6.65959313636377	6.86981088826657	6.84446354888224
Mrps16	6.0817275131904	6.08480237602555	6.31880983674807	6.79953654684763	6.51929095128532	6.54136099550545	6.5438411935015	6.56123470789434
Mrps17	5.53837799599309	5.47545071388808	5.59110022122033	5.91346320283087	5.86798375840262	5.65850334295953	5.87254062990351	5.93714353929734
Mrps18a	7.50236802828048	7.79378881582401	7.98756725903975	8.37058410105657	8.26016022368747	8.18727172711331	8.15259368881346	8.30630994759777
Mrps18b	7.21953922159758	7.24442831360756	7.36843245965074	7.84490976276929	7.66247409198128	7.33114484657946	7.60961448883097	7.63164460890996
Mrps18c	6.62917757352267	6.71678681829116	6.68127986377271	7.39527804792663	7.30182772083181	6.98472572207068	7.42836314750962	7.30113315120403
Mrps2	7.05525272144914	7.05862079899625	7.28638593473186	7.5550317248943	7.34047237072614	7.36336113218502	7.30874552792838	7.41265563972987
Mrps21	5.49099879285296	5.42424703946117	5.69020667480017	6.03283396308182	5.93722186975348	5.82576170357707	5.86722561812898	5.96123351006093
Mrps22	7.47736300008946	7.59388025672965	7.44332691795804	7.54955993616382	7.75042638918298	7.49867810269977	7.70093419084807	7.56287564155264
Mrps23	6.02185846464385	6.12756689954022	6.2312180047548	6.38841697202605	6.33077876272513	6.32577461277143	6.30160919712317	6.40408589392723
Mrps24	6.70166246196562	6.83453099175708	7.15079051548456	7.61633176960433	7.23976346281975	7.25789501255507	7.23241855292677	7.49944350653214
Mrps25	5.63345353588433	5.9540106612944	5.7542607125784	5.98531742138215	6.15074110736629	5.95071086844642	6.14622361958475	6.02721940211587
Mrps26	7.20061058905914	7.33637631924185	7.48566525369094	7.82551626670058	7.58811985288793	7.5236776170508	7.59981240384827	7.78213232767733
Mrps27	6.16586869286106	6.17314680404025	6.12036639302475	6.22166002623568	6.41870982522112	6.21864116032006	6.31071868353877	6.09522872101238
Mrps28	4.70366654616505	5.08834875942934	4.88996145782145	5.08421173562627	4.98572617489493	5.05333915358361	5.09525740470566	5.04036421788214
Mrps30	6.12114476363856	6.09601615852909	6.02564674098979	6.33870538205681	6.38306224340899	6.3503933966756	6.46403170078201	6.17971338100638
Mrps31	4.9974991661447	5.17057326035152	5.05525266525082	5.08609958929235	5.13635022025172	5.10906663990771	5.1486729620041	5.11218800581675
Mrps33	6.36959736116435	6.36788429582747	6.54397427217773	6.99199746700131	6.9101203874929	6.89238209276501	6.93791000897076	6.91367123919441
Mrps34	6.33991991968513	6.24871704506889	6.63476139769039	7.24065149509638	6.85158300895965	6.61633631036725	6.80348246947987	7.0175238223335
Mrps35	6.57488232390496	6.66226319588448	6.65539796800775	6.81886979912175	6.96531743077703	6.68076779209655	6.8775508627912	6.89674595061209
Mrps36	5.87830371779209	6.09363491098795	6.14890520111302	6.69518892463984	6.74726270890264	6.33198937070473	6.68324767612828	6.75007899869667
Mrps5	6.99121218153774	7.02981449801727	6.9321889356321	7.0026036918464	7.18265883222926	7.08945342749321	7.17642071375783	7.03008631704591
Mrps6	5.70832873029814	5.81087206970538	5.73831201714592	5.87799881687186	5.90043976216307	5.60604333996929	5.90249192984923	6.0187291219777
Mrps7	7.14938030506998	7.26276927052871	7.37980229145137	7.58729944172215	7.54919294426666	7.23150462822153	7.41448390015444	7.60271198500838
Mrps9	6.70645177553213	6.70726462396454	6.7949551899002	6.99306941797064	7.05721050254093	7.05029723288112	7.01140980375624	6.90480142807996
Mrrf	6.3075091244432	6.3792710275228	6.40674458222963	6.55548103418416	6.52700530210258	6.51257614148052	6.48240859333762	6.38561689696848
Mrs2	5.71596592662509	5.84981967005182	5.65171472413144	5.52258059708023	5.64381331367184	5.52175749791056	5.63755870887721	5.61388329368644
Mrto4	5.80056239916828	5.9674916718642	6.04472273257466	6.30968751232799	5.99780018178116	5.92410939873744	5.99333010835956	6.11450735892361
Ms4a1	3.56376690408284	3.34836220444051	3.44319544313896	3.17401464015155	3.1594795183945	3.20853334044607	3.07866202020351	3.11141578251194
Ms4a10	3.80205579175007	3.87844551018871	4.17448367899476	4.10482570600893	3.95952888652963	4.26456895285154	3.94420698124208	4.34664713338163
Ms4a12	3.51475647989934	3.15278744694682	3.61905369434415	3.51128108584868	3.21896318865772	3.56321535804782	3.21599464271145	3.54414145176643
Ms4a14	1.53763576511056	1.5566385849564	1.73226049016205	1.93295446730727	1.69836898042502	1.93333393402716	1.77012493030262	1.84822452956758
Ms4a15	5.01268972108985	4.98477265195389	5.20170132182843	5.27528752773189	5.22566612479798	5.29096594391492	5.1934412537118	5.39604575713217
Ms4a18	2.58625311339811	2.55750288585776	2.82340906744123	2.81235824563581	2.64192319162062	2.83852092230645	2.63450884247167	2.93719537091996
Ms4a2	2.36542270320409	2.21731774914212	2.47046418891584	2.44171897283701	2.20053497494163	2.34280488889127	2.20025308394165	2.44435252955634
Ms4a3	3.40202932794085	3.30010680934477	3.59777451142162	3.66449227379355	3.39065451283226	3.65773132828436	3.37897323196273	3.51522897795725
Ms4a4a	2.46771395125168	2.68004249464716	2.64605952232878	2.4432445414594	2.41272437984078	2.58448996350486	2.40668845082069	2.57002858874454
Ms4a4c	3.69094280071654	3.34077789254935	3.42559073084795	3.0073787874563	2.81314344601515	2.88420578846379	2.7680576339881	2.844496379307
Ms4a5	1.81982652908934	1.79823193370891	1.8234452817976	2.05819813741798	1.95040054307221	1.79634675522561	1.97264478585842	1.96526630445402
Ms4a6b	6.1742852549374	5.8184153193137	6.11073202821416	5.16529487933687	4.77287962031121	4.95510802223469	4.57244260728165	5.16354081035355
Ms4a6c	4.03748627648461	3.99880655744841	3.74698399787765	3.06129047223111	2.7498997032312	2.81203069408488	2.78818095918135	2.94598116769681
Ms4a7	3.71711888404145	3.66940592831135	3.8909917621119	3.69857183926925	3.44453688019022	3.50793118937637	3.31625224739298	3.58416730732601
Msantd1	4.69168971640979	4.89799356892059	4.80602611240542	4.95093447514753	4.84018670942203	4.92932656813919	4.89567658773996	4.79497706239698
Msantd2	5.59911780109916	5.89569027444353	5.76713631445261	5.52549128110041	5.53597689015943	5.66122036273433	5.52819668973351	5.66850240302151
Msantd3	4.39345039491871	4.51659624724856	4.50926732817447	4.6055790970846	4.66660540076029	4.64874181138133	4.71580224521441	4.84423576877313
Msantd4	7.18681491723195	7.19691804785936	7.35003464460709	7.39688569951398	7.53591056939882	7.37747736087721	7.32321501288511	7.32574237759526
Msc	4.34994663388044	4.30257177562854	4.73435181470161	4.99834649386941	4.61742264596652	4.77260957081769	4.59587749104602	4.9497907970803
Msgn1	4.57251707023796	4.4755549823236	4.91667419953259	5.11415794666225	5.01023365757009	5.114172504422	4.82883530271789	4.94989234553555
Msh2	6.30767004134426	6.07471912811271	5.9167937587569	5.81077560472514	6.04245406665537	6.00323254020053	6.1020179276914	5.81758367830687
Msh3	6.05695310318469	5.68692453372446	5.76607896190767	5.60787597180841	5.86282593370915	5.83191202329842	5.79290778496213	5.63046867488425
Msh4	2.22945904128976	2.18910022604595	2.27840393247496	2.43849753636335	2.34795748243318	2.1722933232816	2.30548804810706	2.3743683323322
Msh5	4.5950156779155	4.45901903992665	4.83339080313496	4.99752887343596	4.71409202435597	4.79651848662084	4.66385711131541	4.92956964109618
Msh6	6.17659128300709	6.52937541030149	5.95885433111944	5.64198261101097	5.83690301499972	5.78448888636905	5.88345590580656	5.55758950508967
Msi1	6.54303589635281	6.72370083896412	6.8500118657926	6.89574536136428	6.83151113932925	6.91632583852148	6.76070958842764	6.92184528812879
Msi2	7.08326170081795	7.48586463096897	7.2207762369746	7.10317145521502	7.3314133030486	7.14202337095573	7.25273446086649	7.27479763251701
Msl1	7.12815173551896	7.40250658643398	7.17534000846773	7.21613137798237	7.27609896784007	7.2835923092355	7.36266971161129	7.30754818322621
Msl2	7.30830173514581	7.27124997882376	7.23303078244669	7.28475359774478	7.34421794504546	7.23289550739486	7.34437353296061	7.29079418206724
Msl3	6.46731167265009	6.47504117170725	6.42384528480342	6.41120148271304	6.58795888605277	6.52007953727753	6.5574514592622	6.48229748179617
Msl3l2	4.05093362286843	4.15011225454675	4.0560547521457	4.21288674952538	4.1156712945746	4.17763252193143	4.22657539780448	4.14065400640397
Msln	4.79043727833889	4.7766785979823	4.95154074677831	5.05821599705827	4.82658277143788	5.00960664363805	4.88715922684763	5.05457863242242
Mslnl	4.62399279436694	4.59232058859868	4.80749239946089	4.96564080466688	4.73804501953131	4.90053008513404	4.72814285541234	4.78637647232182
Msmb	3.82807101597244	3.76919772142469	3.93601115364801	3.90372804456638	3.87640371625617	3.8717608207708	3.81648057812104	4.00831387631667
Msmo1	7.12147160431133	7.20690383602423	6.88745902154334	6.92452814133261	7.31866065156565	7.16110074840558	7.41493790414582	7.17452579542808
Msn	8.11803567743011	7.97322751341748	7.78103427309939	6.74081732656872	6.57269669359572	6.5405863521179	6.44338784712889	6.7279027975549
Msr1	4.02878137333099	4.24942813144024	4.10159610556752	4.0964718189016	3.71460759714324	3.82404962966124	3.81897091204213	3.84836250235165
Msra	6.69443472925969	6.8136947537918	6.91883154633873	7.07929534928869	7.21860519758634	7.16551824728257	7.1405662843207	7.20664521476922
Msrb1	7.33543768398763	7.45181943746385	7.58324735537931	7.84998385554254	7.83067537102491	7.7999855323688	7.83521459576362	7.98748397304106
Msrb2	5.59993639619104	5.72525607348844	5.81839397868046	5.8884711054554	5.90597658442565	5.83621644368456	5.83789806837039	6.01301953790744
Msrb3	5.37282918865546	5.35693363264453	5.50910944115469	5.60147365431537	5.4932123276051	5.48223953389448	5.46212242820877	5.60700727097544
Mss51	4.80514549389553	4.78483113791639	4.64217292162743	4.48186150183051	4.45633538101955	4.47244325961882	4.53753457543131	4.53850571689542
Mst1	4.67584634909581	4.62834689941975	4.8750406752289	5.16697133052056	4.75137400088207	4.95649065952759	4.84748901244743	4.98855982358321
Mst1r	4.71475270632854	4.59952826547825	4.82832400851699	4.9077700488004	4.59275923646102	4.85061865576908	4.69854110362757	4.91516642359637
Mstn	3.39959922042709	3.24447562926055	3.36783623732833	3.49471839162492	3.27694416370076	3.59880981220475	3.50800433604728	3.61297450290873
Msto1	6.19932972396835	6.15611330468448	6.3488723928139	6.47856897598992	6.332998155991	6.48641821424628	6.35587276279536	6.46080709194775
Msx1	5.42264080736077	5.37993331379097	5.61795364353153	5.8582497114237	5.72567883119601	5.47818684275088	5.64889457855621	5.93585515974089
Msx2	5.38341433169051	5.47675610568196	5.61382624630818	5.79108661203223	5.59912587823449	5.60503018174117	5.63081570106759	5.87851273274692
Msx3	4.50797153772251	4.38569126546435	4.73367278097686	5.11232003207568	4.80933190574588	5.08950263584456	4.85415838045866	4.85867610745358
Mt3	8.68723526918608	9.04513387550172	9.04621597653845	9.51572703026705	9.73381976717455	9.40824565821229	9.7042182896738	9.86114119829505
Mt4	4.24068346096024	4.07729760497203	4.20499621582177	4.61783712314076	4.38266184850288	4.56210586271883	4.58206088026408	4.48058538796279
Mta1	7.5193496166726	7.59013911653335	7.4671960358238	7.50980763354388	7.64283124277955	7.59208088420087	7.68796372987102	7.61127080335423
Mta2	8.05996180805555	7.9315716356129	7.6847651547759	7.46814726477196	7.50228479320405	7.45990817836681	7.58650922728116	7.39194946615991
Mta3	7.43078611776178	7.51848890308088	7.2004457962898	7.06465941017332	7.4186316645656	7.3629788174217	7.48483957313644	7.26031119527544
Mtap	5.01408693376727	5.14920847934374	5.02018451846574	5.05826670486087	5.06922633423414	5.03379504807326	5.08520533546476	4.99158606151221
Mtbp	3.65414245394852	3.68489143793835	3.75929750674375	3.6767458145133	3.59081232203357	3.61205274907003	3.5270411639762	3.64037123465607
Mtch1	9.03705816817212	9.1397960911987	9.11513670781166	9.46204546412016	9.52428612939067	9.4551763535244	9.61287850547169	9.565683433444
Mtch2	8.45753031632856	8.63466645148706	8.4365259904017	8.71696509443257	8.80451140862864	8.55549358809936	8.86961192624461	8.74924689096275
Mtcl1	7.85292470940784	7.47353475645767	7.64240531937535	7.5173816842104	7.83823164305046	7.99457775149486	7.8082396870876	7.67528447476761
Mtcp1	5.78937896585799	5.96540841553473	6.14358977258674	6.29016740019964	5.96347961903897	5.9755802682558	5.93627591796475	6.25558240276735
Mtdh	7.58897933436128	7.4444515158434	7.24656220755178	7.19224368879285	7.3056359432017	7.1053837926804	7.31537263571521	7.04911025492134
Mterf2	5.3839911333332	5.5240067277064	5.65449787322689	5.58192067849344	5.63102191422658	5.68860420127812	5.49099856828316	5.62694466949242
Mterf3	5.72347042802197	5.86176734742261	5.70055749053965	5.76061321733804	6.02361112772132	5.98264233537193	6.01616311441234	5.79805735898008
Mterf4	5.40959483129449	5.50510455295678	5.2738034263246	5.56474396153994	5.53443172719634	5.65450527656338	5.66031250077708	5.13396743175411
Mtf1	6.79900739692049	6.85639816475532	6.76640731772354	6.74435266342539	6.88240479047832	6.86869569304304	6.8769241256946	6.77913562163187
Mtf2	6.45881147659382	6.30281677660761	6.12831731351433	6.06163800820443	6.30894943673539	6.18470786858525	6.34863833580394	6.11394338122831
Mtfmt	5.8392017857502	5.95397528511947	5.94372233838876	6.21230121863238	6.2275896814253	6.18913401836262	6.23061557037289	6.10081173699495
Mtfp1	4.33506412003775	4.29990149059019	4.44139627463652	4.78675502067479	4.64981388494527	4.51176101036066	4.65781702881912	4.71434438375826
Mtfr1	4.79913280053649	4.9773279391876	4.92613096420347	4.94348447112817	4.89604954188798	4.88604433103787	4.90289342674061	4.98503408905413
Mtfr1l	6.44703973977877	6.56760294484033	6.59885253351633	7.0057372696237	6.81725244241683	6.61312519215793	6.84714803568932	6.88724411879938
Mtfr2	4.37400092159366	4.5228488921319	4.32496806625485	4.27199628043116	4.08740193878748	4.13649848229581	4.19685690040485	4.17272838473908
